Session,stimuli_type,att_type,stimuli_time,Condition,y,subj_id
1,2,3,800,11,0.421189980223997,39
2,2,3,800,12,0.431789540826264,39
1,1,1,900,1,0.559608805576419,39
2,1,1,900,2,0.627075923096543,39
1,2,1,900,3,0.423290345573149,39
2,2,1,900,4,0.562243361075563,39
1,1,2,900,5,0.5737569334664,39
2,1,2,900,6,0.665046832587134,39
1,2,2,900,7,0.562861163601215,39
2,2,2,900,8,0.588737463870955,39
1,1,3,900,9,0.600011064950181,39
2,1,3,900,10,0.681419279953294,39
1,2,3,900,11,0.551489784776278,39
2,2,3,900,12,0.55720799751736,39
1,1,1,1000,1,0.672664971297038,39
2,1,1,1000,2,0.733732360459509,39
1,2,1,1000,3,0.549599551829664,39
2,2,1,1000,4,0.672811104759283,39
1,1,2,1000,5,0.704512511977602,39
2,1,2,1000,6,0.787455688192325,39
1,2,2,1000,7,0.695869226878503,39
2,2,2,1000,8,0.718885608777581,39
1,1,3,1000,9,0.725275435310273,39
2,1,3,1000,10,0.799106976311007,39
1,2,3,1000,11,0.67342993277835,39
2,2,3,1000,12,0.672646617526509,39
1,1,1,1100,1,0.77487504252318,39
2,1,1,1100,2,0.824988974175223,39
1,2,1,1100,3,0.668583336816812,39
2,2,1,1100,4,0.770768863969438,39
1,1,2,1100,5,0.816325426052385,39
2,1,2,1100,6,0.885347780370336,39
1,2,2,1100,7,0.812368295070399,39
2,2,2,1100,8,0.830469782314159,39
1,1,3,1100,9,0.829360076598134,39
2,1,3,1100,10,0.890384254028222,39
1,2,3,1100,11,0.778487513629498,39
2,2,3,1100,12,0.771220778774444,39
1,1,1,1200,1,0.85799945817679,39
2,1,1,1200,2,0.894634696817856,39
1,2,1,1200,3,0.771095132793674,39
2,2,1,1200,4,0.848069947028044,39
1,1,2,1200,5,0.901402968144777,39
2,1,2,1200,6,0.953663503502654,39
1,2,2,1200,7,0.904388521560127,39
2,2,2,1200,8,0.916356739417294,39
1,1,3,1200,9,0.905880610329332,39
2,1,3,1200,10,0.951352486667655,39
1,2,3,1200,11,0.860236750031704,39
2,2,3,1200,12,0.848134445546388,39
1,1,1,1300,1,0.91622150734119,39
2,1,1,1300,2,0.93889160748541,39
1,2,1,1300,3,0.850157347632255,39
2,2,1,1300,4,0.899245315712174,39
1,1,2,1300,5,0.955273542415652,39
2,1,2,1300,6,0.990661675209207,39
1,2,2,1300,7,0.966904125304963,39
2,2,2,1300,8,0.972389861778656,39
1,1,3,1300,9,0.951744956263932,39
2,1,3,1300,10,0.981505695579401,39
1,2,3,1300,11,0.914974939636463,39
2,2,3,1300,12,0.900942306058051,39
1,1,1,1400,1,0.946814423470687,39
2,1,1,1400,2,0.956741900344053,39
1,2,1,1400,3,0.901735143695118,39
2,2,1,1400,4,0.922057314480803,39
1,1,2,1400,5,0.977127500213321,39
2,1,2,1400,6,0.997768786958063,39
1,2,2,1400,7,0.998248974485713,39
2,2,2,1400,8,0.997660040362625,39
1,1,3,1400,9,0.967240286677774,39
2,1,3,1400,10,0.983327391740897,39
1,2,3,1400,11,0.941916602802789,39
2,2,3,1400,12,0.92947727375032,39
1,1,1,1500,1,0.950261993546019,39
2,1,1,1500,2,0.94983236339467,39
1,2,1,1500,3,0.925000026321971,39
2,2,1,1500,4,0.917590085113855,39
1,1,2,1500,5,0.96956126291138,39
2,1,2,1500,6,0.979005456298975,39
1,2,2,1500,7,1,39
2,2,2,1500,8,0.994292888478417,39
1,1,3,1500,9,0.955612795102004,39
2,1,3,1500,10,0.961521285278958,39
1,2,3,1500,11,0.94296025390663,39
2,2,3,1500,12,0.935512396024781,39
1,1,1,1600,1,0.929852434544159,39
2,1,1,1600,2,0.922000265701461,39
1,2,1,1600,3,0.922079190701778,39
2,2,1,1600,4,0.889791636576012,39
1,1,2,1600,5,0.937822880913974,39
2,1,2,1600,6,0.940135240535567,39
1,2,2,1600,7,0.976395627892131,39
2,2,2,1600,8,0.966830628137924,39
1,1,3,1600,9,0.922265318293859,39
2,1,3,1600,10,0.922064730774303,39
1,2,3,1600,11,0.922110982417882,39
2,2,3,1600,12,0.922257331860106,39
1,1,1,400,1,0.0853652407672638,41
2,1,1,400,2,0.122887417983909,41
1,2,1,400,3,0.059559512061645,41
2,2,1,400,4,0.122748718685731,41
1,1,2,400,5,0.0464335820143031,41
2,1,2,400,6,0.0464349363120996,41
1,2,2,400,7,0,41
2,2,2,400,8,0.0464290387442406,41
1,1,3,400,9,0.116893876510428,41
2,1,3,400,10,0.122860639398626,41
1,2,3,400,11,0.0465182013777144,41
2,2,3,400,12,0.105864839995814,41
